title,genres,one_star,two_star,three_star,four_star,five_star,rating
This is a Miracle,Supernatural,2,1,5,5,11,3.9
This is a Miracle,Adventure,2,1,5,5,11,3.9
This is a Miracle,Action,2,1,5,5,11,3.9
This is a Miracle,Martial Arts,2,1,5,5,11,3.9
This is a Miracle,Fantasy,2,1,5,5,11,3.9
Scum Gong’s White Moonlight Doesn’t Play Cards According to Routine,Shounen Ai,4,2,13,12,12,3.6
Scum Gong’s White Moonlight Doesn’t Play Cards According to Routine,Comedy,4,2,13,12,12,3.6
Scum Gong’s White Moonlight Doesn’t Play Cards According to Routine,Romance,4,2,13,12,12,3.6
A Straight Guy’s Transmigration Journeys,Drama,3,1,6,1,5,3.3
A Straight Guy’s Transmigration Journeys,Romance,3,1,6,1,5,3.3
A Straight Guy’s Transmigration Journeys,Tragedy,3,1,6,1,5,3.3
A Straight Guy’s Transmigration Journeys,Yaoi,3,1,6,1,5,3.3
If The Moon Won’t Hold You,School Life,3,4,6,3,18,3.9
If The Moon Won’t Hold You,Romance,3,4,6,3,18,3.9
Old Wang Doesn’t Want to be Tragic,Comedy,8,0,4,3,17,3.7
Old Wang Doesn’t Want to be Tragic,Mature,8,0,4,3,17,3.7
Old Wang Doesn’t Want to be Tragic,Romance,8,0,4,3,17,3.7
Old Wang Doesn’t Want to be Tragic,Yaoi,8,0,4,3,17,3.7
My Patients Fall in Love with Me,Comedy,5,7,7,4,45,4.1
My Patients Fall in Love with Me,Romance,5,7,7,4,45,4.1
My Patients Fall in Love with Me,Smut,5,7,7,4,45,4.1
My Patients Fall in Love with Me,Yaoi,5,7,7,4,45,4.1
The Secret Cultivation Manual: Qisha,Action,1,1,4,1,5,3.7
The Secret Cultivation Manual: Qisha,Fantasy,1,1,4,1,5,3.7
The Secret Cultivation Manual: Qisha,Seinen,1,1,4,1,5,3.7
The Secret Cultivation Manual: Qisha,Xuanhuan,1,1,4,1,5,3.7
High Society,Adult,5,5,13,8,21,3.7
High Society,Drama,5,5,13,8,21,3.7
High Society,Harem,5,5,13,8,21,3.7
High Society,Psychological,5,5,13,8,21,3.7
High Society,Romance,5,5,13,8,21,3.7
High Society,Smut,5,5,13,8,21,3.7
Unrivaled Medicine God,School Life,21,18,18,20,30,3.2
Unrivaled Medicine God,Xuanhuan,21,18,18,20,30,3.2
Unrivaled Medicine God,Harem,21,18,18,20,30,3.2
Unrivaled Medicine God,Action,21,18,18,20,30,3.2
Unrivaled Medicine God,Martial Arts,21,18,18,20,30,3.2
Unrivaled Medicine God,Fantasy,21,18,18,20,30,3.2
Strongest Eccentric Consort,Fantasy,2,0,1,0,1,2.5
Strongest Eccentric Consort,Romance,2,0,1,0,1,2.5
Illimitable Until Death,Action,14,13,17,28,93,4
Illimitable Until Death,Adventure,14,13,17,28,93,4
Illimitable Until Death,Ecchi,14,13,17,28,93,4
Illimitable Until Death,Harem,14,13,17,28,93,4
Illimitable Until Death,Sci-fi,14,13,17,28,93,4
Illimitable Until Death,Xuanhuan,14,13,17,28,93,4
The Almighty Asura,Action,8,4,1,3,23,3.7
The Almighty Asura,Adventure,8,4,1,3,23,3.7
The Almighty Asura,Supernatural,8,4,1,3,23,3.7
The Almighty Asura,Xianxia,8,4,1,3,23,3.7
The Overbearing Aura is Spilling Over,Action,7,5,3,6,49,4.2
The Overbearing Aura is Spilling Over,Comedy,7,5,3,6,49,4.2
The Overbearing Aura is Spilling Over,Fantasy,7,5,3,6,49,4.2
The Overbearing Aura is Spilling Over,Yaoi,7,5,3,6,49,4.2
Blind and Delicate Husband,Drama,2,2,2,0,2,2.8
Blind and Delicate Husband,Fantasy,2,2,2,0,2,2.8
Blind and Delicate Husband,Romance,2,2,2,0,2,2.8
After Dawn (Bing Kuai’er),Drama,8,1,3,2,13,3.4
After Dawn (Bing Kuai’er),Romance,8,1,3,2,13,3.4
After Dawn (Bing Kuai’er),Yaoi,8,1,3,2,13,3.4
An Instruction Manual for Male Pregnancy,Comedy,3,4,6,4,14,3.7
An Instruction Manual for Male Pregnancy,Romance,3,4,6,4,14,3.7
An Instruction Manual for Male Pregnancy,Sci-fi,3,4,6,4,14,3.7
An Instruction Manual for Male Pregnancy,Yaoi,3,4,6,4,14,3.7
My Disciples Are All Villains,Xuanhuan,6,13,11,26,48,3.9
My Disciples Are All Villains,Drama,6,13,11,26,48,3.9
My Disciples Are All Villains,Adventure,6,13,11,26,48,3.9
My Disciples Are All Villains,Comedy,6,13,11,26,48,3.9
My Disciples Are All Villains,Action,6,13,11,26,48,3.9
My Disciples Are All Villains,Martial Arts,6,13,11,26,48,3.9
My Disciples Are All Villains,Fantasy,6,13,11,26,48,3.9
Mysterious World Beast God,Xuanhuan,6,5,12,9,43,4
Mysterious World Beast God,Harem,6,5,12,9,43,4
Mysterious World Beast God,Adventure,6,5,12,9,43,4
Mysterious World Beast God,Comedy,6,5,12,9,43,4
Mysterious World Beast God,Action,6,5,12,9,43,4
Mysterious World Beast God,Martial Arts,6,5,12,9,43,4
Mysterious World Beast God,Fantasy,6,5,12,9,43,4
Red Bean Ice,Slice of Life,4,5,13,26,155,4.6
Red Bean Ice,Adult,4,5,13,26,155,4.6
Red Bean Ice,Yaoi,4,5,13,26,155,4.6
Red Bean Ice,Comedy,4,5,13,26,155,4.6
Red Bean Ice,Smut,4,5,13,26,155,4.6
Red Bean Ice,Romance,4,5,13,26,155,4.6
Reborn into Young Master Huo’s Little Fairy,School Life,2,2,1,1,1,2.6
Reborn into Young Master Huo’s Little Fairy,Fantasy,2,2,1,1,1,2.6
Reborn into Young Master Huo’s Little Fairy,Romance,2,2,1,1,1,2.6
The Ultimate Business Lady,Drama,3,4,7,10,20,3.9
The Ultimate Business Lady,Fantasy,3,4,7,10,20,3.9
The Ultimate Business Lady,Historical,3,4,7,10,20,3.9
The Ultimate Business Lady,Josei,3,4,7,10,20,3.9
The Ultimate Business Lady,Romance,3,4,7,10,20,3.9
I Really Didn’t Want to Become a Scumbag,Mature,3,0,0,1,7,3.8
I Really Didn’t Want to Become a Scumbag,School Life,3,0,0,1,7,3.8
I Really Didn’t Want to Become a Scumbag,Psychological,3,0,0,1,7,3.8
I Really Didn’t Want to Become a Scumbag,Harem,3,0,0,1,7,3.8
I Really Didn’t Want to Become a Scumbag,Drama,3,0,0,1,7,3.8
I Really Didn’t Want to Become a Scumbag,Romance,3,0,0,1,7,3.8
I Really Didn’t Want to Become a Scumbag,Adult,3,0,0,1,7,3.8
Once We Come Across Love,School Life,4,3,2,3,31,4.3
Once We Come Across Love,Romance,4,3,2,3,31,4.3
I’m A Wasteland Giant,Fantasy,0,1,0,1,0,3
Rebirth: Different Way,Drama,5,4,19,36,164,4.5
Rebirth: Different Way,Psychological,5,4,19,36,164,4.5
Rebirth: Different Way,Romance,5,4,19,36,164,4.5
Rebirth: Different Way,Yaoi,5,4,19,36,164,4.5
The Creator God Was Enslaved by Her Yandere Sister,Shoujo Ai,29,10,8,8,34,3.1
The Creator God Was Enslaved by Her Yandere Sister,Gender Bender,29,10,8,8,34,3.1
The Creator God Was Enslaved by Her Yandere Sister,Action,29,10,8,8,34,3.1
The Creator God Was Enslaved by Her Yandere Sister,Tragedy,29,10,8,8,34,3.1
The Creator God Was Enslaved by Her Yandere Sister,Fantasy,29,10,8,8,34,3.1
The Creator God Was Enslaved by Her Yandere Sister,Romance,29,10,8,8,34,3.1
Quick Transmigration: She’s a Heartbreaker,Fantasy,10,2,4,9,19,3.6
Quick Transmigration: She’s a Heartbreaker,Mature,10,2,4,9,19,3.6
Quick Transmigration: She’s a Heartbreaker,Romance,10,2,4,9,19,3.6
God-level Stone Gambler,Fantasy,3,3,7,11,22,4
God-level Stone Gambler,Mecha,3,3,7,11,22,4
God-level Stone Gambler,Yaoi,3,3,7,11,22,4
Bordertown Wanderer,Martial Arts,0,1,1,1,3,4
Bordertown Wanderer,Adventure,0,1,1,1,3,4
Bordertown Wanderer,Action,0,1,1,1,3,4
Bordertown Wanderer,Wuxia,0,1,1,1,3,4
Bordertown Wanderer,Romance,0,1,1,1,3,4
If You Could Hear My Heart,Fantasy,0,1,0,0,0,2
If You Could Hear My Heart,Romance,0,1,0,0,0,2
Love Dependency Disease,School Life,13,9,19,17,84,4.1
Love Dependency Disease,Seinen,13,9,19,17,84,4.1
Love Dependency Disease,Harem,13,9,19,17,84,4.1
Love Dependency Disease,Supernatural,13,9,19,17,84,4.1
Love Dependency Disease,Comedy,13,9,19,17,84,4.1
Love Dependency Disease,Ecchi,13,9,19,17,84,4.1
Love Dependency Disease,Horror,13,9,19,17,84,4.1
Love Dependency Disease,Romance,13,9,19,17,84,4.1
Welcome to the Nightmare Game,Psychological,11,6,14,29,145,4.4
Welcome to the Nightmare Game,Supernatural,11,6,14,29,145,4.4
Welcome to the Nightmare Game,Adventure,11,6,14,29,145,4.4
Welcome to the Nightmare Game,Action,11,6,14,29,145,4.4
Welcome to the Nightmare Game,Shounen Ai,11,6,14,29,145,4.4
Welcome to the Nightmare Game,Horror,11,6,14,29,145,4.4
Welcome to the Nightmare Game,Fantasy,11,6,14,29,145,4.4
Welcome to the Nightmare Game,Romance,11,6,14,29,145,4.4
Mo Flower,Romance,15,1,16,62,252,4.5
Mo Flower,Smut,15,1,16,62,252,4.5
Mo Flower,Yaoi,15,1,16,62,252,4.5
Husband Bursting My Chrysanthemum Is Painful Enough To Die!,Comedy,11,10,15,15,15,3.2
Husband Bursting My Chrysanthemum Is Painful Enough To Die!,Mature,11,10,15,15,15,3.2
Very Pure and Ambiguous: The Prequel,Martial Arts,125,86,71,87,443,3.8
Very Pure and Ambiguous: The Prequel,Mature,125,86,71,87,443,3.8
Very Pure and Ambiguous: The Prequel,Seinen,125,86,71,87,443,3.8
Very Pure and Ambiguous: The Prequel,Harem,125,86,71,87,443,3.8
Very Pure and Ambiguous: The Prequel,Sci-fi,125,86,71,87,443,3.8
Very Pure and Ambiguous: The Prequel,Comedy,125,86,71,87,443,3.8
Very Pure and Ambiguous: The Prequel,Action,125,86,71,87,443,3.8
Very Pure and Ambiguous: The Prequel,Ecchi,125,86,71,87,443,3.8
Very Pure and Ambiguous: The Prequel,Fantasy,125,86,71,87,443,3.8
Primahibernal (Chu Dong),Mature,5,0,2,3,12,3.8
Primahibernal (Chu Dong),Psychological,5,0,2,3,12,3.8
Primahibernal (Chu Dong),Drama,5,0,2,3,12,3.8
Primahibernal (Chu Dong),Adult,5,0,2,3,12,3.8
Primahibernal (Chu Dong),Smut,5,0,2,3,12,3.8
Primahibernal (Chu Dong),Yaoi,5,0,2,3,12,3.8
Primahibernal (Chu Dong),Tragedy,5,0,2,3,12,3.8
Primahibernal (Chu Dong),Slice of Life,5,0,2,3,12,3.8
Primahibernal (Chu Dong),Romance,5,0,2,3,12,3.8
Class Teacher System,Shounen Ai,9,8,16,17,121,4.4
Class Teacher System,School Life,9,8,16,17,121,4.4
Class Teacher System,Comedy,9,8,16,17,121,4.4
Class Teacher System,Romance,9,8,16,17,121,4.4
When A Snail Loves,Josei,6,4,21,33,190,4.6
When A Snail Loves,Mystery,6,4,21,33,190,4.6
When A Snail Loves,Psychological,6,4,21,33,190,4.6
When A Snail Loves,Romance,6,4,21,33,190,4.6
Matriarch is Pretty and Cool,Comedy,0,0,3,2,5,4.2
Matriarch is Pretty and Cool,Shoujo,0,0,3,2,5,4.2
Matriarch is Pretty and Cool,Xianxia,0,0,3,2,5,4.2
Reading The Remnants,Adventure,2,0,2,1,13,4.3
Reading The Remnants,Drama,2,0,2,1,13,4.3
Reading The Remnants,Fantasy,2,0,2,1,13,4.3
Reading The Remnants,Mystery,2,0,2,1,13,4.3
Reading The Remnants,Romance,2,0,2,1,13,4.3
Reading The Remnants,Xuanhuan,2,0,2,1,13,4.3
Reading The Remnants,Yuri,2,0,2,1,13,4.3
Naruto: Konoha’s Kanpu,Action,2,4,4,3,3,3.1
Naruto: Konoha’s Kanpu,Adventure,2,4,4,3,3,3.1
Naruto: Konoha’s Kanpu,Comedy,2,4,4,3,3,3.1
Magic Industry Empire,Adventure,48,18,38,18,67,3.2
Magic Industry Empire,Harem,48,18,38,18,67,3.2
Magic Industry Empire,Sci-fi,48,18,38,18,67,3.2
Magic Industry Empire,Xuanhuan,48,18,38,18,67,3.2
There’s A Beauty,Adventure,8,4,14,21,141,4.5
There’s A Beauty,Comedy,8,4,14,21,141,4.5
There’s A Beauty,Fantasy,8,4,14,21,141,4.5
There’s A Beauty,Mature,8,4,14,21,141,4.5
There’s A Beauty,Romance,8,4,14,21,141,4.5
There’s A Beauty,Supernatural,8,4,14,21,141,4.5
There’s A Beauty,Yaoi,8,4,14,21,141,4.5
Little White Lotus’ Record of Courting Disaster,Fantasy,4,4,1,2,19,3.9
Little White Lotus’ Record of Courting Disaster,Romance,4,4,1,2,19,3.9
Little White Lotus’ Record of Courting Disaster,Yuri,4,4,1,2,19,3.9
Shadow Hack,Xuanhuan,303,80,49,49,206,2.7
Shadow Hack,Harem,303,80,49,49,206,2.7
Shadow Hack,Sci-fi,303,80,49,49,206,2.7
Shadow Hack,Adventure,303,80,49,49,206,2.7
Shadow Hack,Action,303,80,49,49,206,2.7
Shadow Hack,Martial Arts,303,80,49,49,206,2.7
Shadow Hack,Fantasy,303,80,49,49,206,2.7
It’s Really Hard to be a Tree,Yaoi,2,4,13,18,125,4.6
It’s Really Hard to be a Tree,Slice of Life,2,4,13,18,125,4.6
It’s Really Hard to be a Tree,Supernatural,2,4,13,18,125,4.6
It’s Really Hard to be a Tree,Romance,2,4,13,18,125,4.6
All I Want is Your Company,Romance,1,0,2,0,0,2.3
God Rank Hero,Shounen,17,15,15,15,53,3.6
God Rank Hero,Harem,17,15,15,15,53,3.6
God Rank Hero,Sci-fi,17,15,15,15,53,3.6
God Rank Hero,Adventure,17,15,15,15,53,3.6
God Rank Hero,Comedy,17,15,15,15,53,3.6
God Rank Hero,Action,17,15,15,15,53,3.6
God Rank Hero,Martial Arts,17,15,15,15,53,3.6
God Rank Hero,Fantasy,17,15,15,15,53,3.6
Black Iron’s Glory,School Life,64,36,32,35,139,3.5
Black Iron’s Glory,Shounen,64,36,32,35,139,3.5
Black Iron’s Glory,Harem,64,36,32,35,139,3.5
Black Iron’s Glory,Drama,64,36,32,35,139,3.5
Black Iron’s Glory,Adventure,64,36,32,35,139,3.5
Black Iron’s Glory,Action,64,36,32,35,139,3.5
Black Iron’s Glory,Tragedy,64,36,32,35,139,3.5
Black Iron’s Glory,Slice of Life,64,36,32,35,139,3.5
Black Iron’s Glory,Fantasy,64,36,32,35,139,3.5
My Wayward Ex-Wife,Historical,18,4,6,11,42,3.7
My Wayward Ex-Wife,Romance,18,4,6,11,42,3.7
My Wayward Ex-Wife,Shoujo,18,4,6,11,42,3.7
My Wayward Ex-Wife,Supernatural,18,4,6,11,42,3.7
Rebirth: How a Loser Became a Prince Charming,School Life,122,39,23,23,94,2.8
Rebirth: How a Loser Became a Prince Charming,Slice of Life,122,39,23,23,94,2.8
Rebirth: How a Loser Became a Prince Charming,Comedy,122,39,23,23,94,2.8
Rebirth: How a Loser Became a Prince Charming,Romance,122,39,23,23,94,2.8
Synthesis,Adult,4,4,6,6,55,4.4
Synthesis,Drama,4,4,6,6,55,4.4
Synthesis,Horror,4,4,6,6,55,4.4
Synthesis,Romance,4,4,6,6,55,4.4
Eternal Country,Action,14,7,5,3,19,3.1
Eternal Country,Adventure,14,7,5,3,19,3.1
Eternal Country,Fantasy,14,7,5,3,19,3.1
Eternal Country,Harem,14,7,5,3,19,3.1
Eternal Country,Mature,14,7,5,3,19,3.1
Eternal Country,Xianxia,14,7,5,3,19,3.1
Porcelain Rose,Mystery,1,0,0,2,4,4.1
"100,000/Hour Professional Stand-in",Drama,14,11,31,88,259,4.4
"100,000/Hour Professional Stand-in",Fantasy,14,11,31,88,259,4.4
"100,000/Hour Professional Stand-in",Psychological,14,11,31,88,259,4.4
Falling In Love With The Grim Reaper,Shounen Ai,1,2,0,0,9,4.2
Falling In Love With The Grim Reaper,Supernatural,1,2,0,0,9,4.2
Falling In Love With The Grim Reaper,Romance,1,2,0,0,9,4.2
Parental Qualification Certificate,Drama,3,3,16,19,86,4.4
Parental Qualification Certificate,Josei,3,3,16,19,86,4.4
Parental Qualification Certificate,Psychological,3,3,16,19,86,4.4
Parental Qualification Certificate,Romance,3,3,16,19,86,4.4
Parental Qualification Certificate,Sci-fi,3,3,16,19,86,4.4
A Straight Guy’s Nightmare,Harem,16,9,18,19,85,4
A Straight Guy’s Nightmare,Yaoi,16,9,18,19,85,4
A Straight Guy’s Nightmare,Gender Bender,16,9,18,19,85,4
A Straight Guy’s Nightmare,Smut,16,9,18,19,85,4
A Straight Guy’s Nightmare,Adult,16,9,18,19,85,4
Heart Protection,Action,8,5,11,20,172,4.6
Heart Protection,Adventure,8,5,11,20,172,4.6
Heart Protection,Josei,8,5,11,20,172,4.6
Heart Protection,Mystery,8,5,11,20,172,4.6
Heart Protection,Romance,8,5,11,20,172,4.6
Heart Protection,Xianxia,8,5,11,20,172,4.6
Age of Collapse,Action,3,1,5,1,14,3.9
Age of Collapse,Adventure,3,1,5,1,14,3.9
Age of Collapse,Mystery,3,1,5,1,14,3.9
Age of Collapse,Psychological,3,1,5,1,14,3.9
Age of Collapse,Sci-fi,3,1,5,1,14,3.9
Age of Collapse,Seinen,3,1,5,1,14,3.9
Age of Collapse,Xuanhuan,3,1,5,1,14,3.9
Fancy Manual for Teasing the Male God,Comedy,5,4,0,3,4,2.8
Fancy Manual for Teasing the Male God,Drama,5,4,0,3,4,2.8
Fancy Manual for Teasing the Male God,Fantasy,5,4,0,3,4,2.8
Fancy Manual for Teasing the Male God,Romance,5,4,0,3,4,2.8
Fancy Manual for Teasing the Male God,Sci-fi,5,4,0,3,4,2.8
Cannon Fodder Scum Gong’s Whitewashing Manual,Adult,6,2,2,3,9,3.3
Cannon Fodder Scum Gong’s Whitewashing Manual,Drama,6,2,2,3,9,3.3
Cannon Fodder Scum Gong’s Whitewashing Manual,Fantasy,6,2,2,3,9,3.3
Cannon Fodder Scum Gong’s Whitewashing Manual,Romance,6,2,2,3,9,3.3
Cannon Fodder Scum Gong’s Whitewashing Manual,Yaoi,6,2,2,3,9,3.3
The God of Beauty is the Treasure of the World and Cannot be Monopolize,Shounen Ai,3,1,0,3,15,4.2
The God of Beauty is the Treasure of the World and Cannot be Monopolize,Fantasy,3,1,0,3,15,4.2
The Tang Dynasty’s Female Forensic Doctor,Adult,7,7,6,20,124,4.5
The Tang Dynasty’s Female Forensic Doctor,Drama,7,7,6,20,124,4.5
The Tang Dynasty’s Female Forensic Doctor,Fantasy,7,7,6,20,124,4.5
The Tang Dynasty’s Female Forensic Doctor,Historical,7,7,6,20,124,4.5
The Tang Dynasty’s Female Forensic Doctor,Mystery,7,7,6,20,124,4.5
The Tang Dynasty’s Female Forensic Doctor,Romance,7,7,6,20,124,4.5
Poor Rich Boy,Romance,4,0,2,1,3,2.9
A Bookworm’s New Routine,School Life,3,6,8,3,29,4
A Bookworm’s New Routine,Yuri,3,6,8,3,29,4
A Bookworm’s New Routine,Comedy,3,6,8,3,29,4
A Bookworm’s New Routine,Slice of Life,3,6,8,3,29,4
A Bookworm’s New Routine,Romance,3,6,8,3,29,4
Immortal Devil Transformation,School Life,18,11,22,33,123,4.1
Immortal Devil Transformation,Supernatural,18,11,22,33,123,4.1
Immortal Devil Transformation,Xianxia,18,11,22,33,123,4.1
Immortal Devil Transformation,Adventure,18,11,22,33,123,4.1
Immortal Devil Transformation,Comedy,18,11,22,33,123,4.1
Immortal Devil Transformation,Action,18,11,22,33,123,4.1
Immortal Devil Transformation,Fantasy,18,11,22,33,123,4.1
Immortal Devil Transformation,Romance,18,11,22,33,123,4.1
Quickly Wear the Face of the Devil,School Life,159,69,150,213,2378,4.5
Quickly Wear the Face of the Devil,Romance,159,69,150,213,2378,4.5
Quickly Wear the Face of the Devil,Sci-fi,159,69,150,213,2378,4.5
Quickly Wear the Face of the Devil,Drama,159,69,150,213,2378,4.5
Quickly Wear the Face of the Devil,Yaoi,159,69,150,213,2378,4.5
Quickly Wear the Face of the Devil,Adventure,159,69,150,213,2378,4.5
Quickly Wear the Face of the Devil,Comedy,159,69,150,213,2378,4.5
Quickly Wear the Face of the Devil,Action,159,69,150,213,2378,4.5
Quickly Wear the Face of the Devil,Fantasy,159,69,150,213,2378,4.5
Quickly Wear the Face of the Devil,Adult,159,69,150,213,2378,4.5
"Suddenly, This Summer",Tragedy,1,3,4,5,20,4.2
"Suddenly, This Summer",School Life,1,3,4,5,20,4.2
"Suddenly, This Summer",Josei,1,3,4,5,20,4.2
"Suddenly, This Summer",Romance,1,3,4,5,20,4.2
Magic Chef of Ice and Fire,Action,30,20,26,29,88,3.6
Magic Chef of Ice and Fire,Adventure,30,20,26,29,88,3.6
Magic Chef of Ice and Fire,Fantasy,30,20,26,29,88,3.6
Magic Chef of Ice and Fire,Harem,30,20,26,29,88,3.6
Magic Chef of Ice and Fire,Xuanhuan,30,20,26,29,88,3.6
Bigshot Cultivator Bewildering People Every Day,Shounen Ai,1,5,1,2,22,4.3
Bigshot Cultivator Bewildering People Every Day,Comedy,1,5,1,2,22,4.3
Bigshot Cultivator Bewildering People Every Day,Drama,1,5,1,2,22,4.3
Bigshot Cultivator Bewildering People Every Day,Romance,1,5,1,2,22,4.3
Immortal’s Farmland,Mature,12,5,10,0,21,3.3
Immortal’s Farmland,Harem,12,5,10,0,21,3.3
Immortal’s Farmland,Drama,12,5,10,0,21,3.3
Immortal’s Farmland,Xianxia,12,5,10,0,21,3.3
Immortal’s Farmland,Comedy,12,5,10,0,21,3.3
Immortal’s Farmland,Martial Arts,12,5,10,0,21,3.3
Immortal’s Farmland,Romance,12,5,10,0,21,3.3
Fiery Female General: Wife Addict Evil Doctor,Drama,1,0,0,0,1,3
Fiery Female General: Wife Addict Evil Doctor,Josei,1,0,0,0,1,3
The Immortal Wild God,Fantasy,2,1,1,0,2,2.8
The Immortal Wild God,Xuanhuan,2,1,1,0,2,2.8
Acting School,Slice of Life,1,1,9,10,22,4.2
Acting School,Drama,1,1,9,10,22,4.2
Acting School,Yaoi,1,1,9,10,22,4.2
Acting School,Romance,1,1,9,10,22,4.2
"Kiss Me Goodnight, Mrs. CEO",Drama,3,3,1,0,1,2.1
"Kiss Me Goodnight, Mrs. CEO",Josei,3,3,1,0,1,2.1
"Kiss Me Goodnight, Mrs. CEO",Romance,3,3,1,0,1,2.1
Heaven’s Shadow,Action,6,6,7,10,79,4.4
Heaven’s Shadow,Adventure,6,6,7,10,79,4.4
Heaven’s Shadow,Drama,6,6,7,10,79,4.4
Heaven’s Shadow,Mystery,6,6,7,10,79,4.4
Heaven’s Shadow,Seinen,6,6,7,10,79,4.4
Heaven’s Shadow,Tragedy,6,6,7,10,79,4.4
Heaven’s Shadow,Xianxia,6,6,7,10,79,4.4
When A Destructive Wolf Joins An Escape Game,Mystery,2,6,9,6,49,4.3
When A Destructive Wolf Joins An Escape Game,Supernatural,2,6,9,6,49,4.3
When A Destructive Wolf Joins An Escape Game,Comedy,2,6,9,6,49,4.3
When A Destructive Wolf Joins An Escape Game,Action,2,6,9,6,49,4.3
When A Destructive Wolf Joins An Escape Game,Shounen Ai,2,6,9,6,49,4.3
When A Destructive Wolf Joins An Escape Game,Horror,2,6,9,6,49,4.3
When A Destructive Wolf Joins An Escape Game,Romance,2,6,9,6,49,4.3
The Paranoid Tyrant’s Illness Got Worse Today,Action,2,0,0,3,4,3.8
The Paranoid Tyrant’s Illness Got Worse Today,Fantasy,2,0,0,3,4,3.8
The Paranoid Tyrant’s Illness Got Worse Today,Romance,2,0,0,3,4,3.8
The Paranoid Tyrant’s Illness Got Worse Today,Tragedy,2,0,0,3,4,3.8
The Paranoid Tyrant’s Illness Got Worse Today,Xuanhuan,2,0,0,3,4,3.8
Your Majesty’s Wife’s Advice,Harem,6,1,1,0,2,2.1
Your Majesty’s Wife’s Advice,Action,6,1,1,0,2,2.1
Your Majesty’s Wife’s Advice,Historical,6,1,1,0,2,2.1
Your Majesty’s Wife’s Advice,Tragedy,6,1,1,0,2,2.1
Your Majesty’s Wife’s Advice,Martial Arts,6,1,1,0,2,2.1
Your Majesty’s Wife’s Advice,Fantasy,6,1,1,0,2,2.1
Konoha’s Light,Action,0,0,1,0,0,3
Konoha’s Light,Adventure,0,0,1,0,0,3
Konoha’s Light,Comedy,0,0,1,0,0,3
Konoha’s Light,Fantasy,0,0,1,0,0,3
Ballad of Ten Thousand Gu,Drama,5,4,22,57,218,4.6
Ballad of Ten Thousand Gu,Josei,5,4,22,57,218,4.6
Ballad of Ten Thousand Gu,Romance,5,4,22,57,218,4.6
Ballad of Ten Thousand Gu,Tragedy,5,4,22,57,218,4.6
Ballad of Ten Thousand Gu,Xuanhuan,5,4,22,57,218,4.6
No One Saved Me,Psychological,8,1,5,13,88,4.5
No One Saved Me,Tragedy,8,1,5,13,88,4.5
No One Saved Me,Drama,8,1,5,13,88,4.5
No One Saved Me,Shounen Ai,8,1,5,13,88,4.5
"Silly girl, Don’t You Know You Are My Beloved Wife?",Adult,1,1,0,0,1,2.7
"Silly girl, Don’t You Know You Are My Beloved Wife?",Drama,1,1,0,0,1,2.7
"Silly girl, Don’t You Know You Are My Beloved Wife?",Josei,1,1,0,0,1,2.7
"Silly girl, Don’t You Know You Are My Beloved Wife?",Mature,1,1,0,0,1,2.7
"Silly girl, Don’t You Know You Are My Beloved Wife?",Romance,1,1,0,0,1,2.7
The Indifferent Young Master’s Flash Marriage,Drama,1,1,1,1,1,3
The Indifferent Young Master’s Flash Marriage,Romance,1,1,1,1,1,3
Salted Fish Become Viral After Ignoring the Love System!,Drama,5,3,4,2,21,3.9
Salted Fish Become Viral After Ignoring the Love System!,Comedy,5,3,4,2,21,3.9
Salted Fish Become Viral After Ignoring the Love System!,Slice of Life,5,3,4,2,21,3.9
Salted Fish Become Viral After Ignoring the Love System!,Fantasy,5,3,4,2,21,3.9
Salted Fish Become Viral After Ignoring the Love System!,Romance,5,3,4,2,21,3.9
The Cannon Fodder Doesn’t Want to Die,School Life,3,9,22,35,66,4.1
The Cannon Fodder Doesn’t Want to Die,Adventure,3,9,22,35,66,4.1
